product_id,product_name,current_url
107650,Alliance pour homme Romantic Road 5 mm,https://www.glamira.fr/bague-pour-hommes-romantic-road-5-mm.html?alloy=white_red-750
110520,Women's Earring Gladiolo,https://www.glamira.co.uk/glamira-earring-gladiolo.html?alloy=white-platin&diamond=sapphire
98817,Inel de Nuntă Charming Flirt 5 mm,https://www.glamira.ro/charming-flirt-5-mm.html?stone=diamond-Zirconia&itm_source=recommendation&itm_medium=sorting&alloy=white-375
110459,Colgante para hombre Rory,https://www.glamira.es/glamira-colgantes-para-hombre-rory.html?alloy=yellow-750&diamond=diamond-Brillant&stone2=diamond-Brillant
98128,Dámsky náušnice Camryn,https://www.glamira.sk/glamira-earring-camryn.html?itm_source=recommendation&itm_medium=sorting&alloy=red-585&diamond=diamond-Brillant
102995,GLAMIRA Piercing Nez Thessa,https://www.glamira.fr/glamira-piercing-nez-thessa.html?alloy=red-375&diamond=diamond-Brillant
97513,Coliere copii Ludovica,https://www.glamira.ro/glamira-pendant-ludovica.html?accent=green&diamond=diamond-sapphire&alloy=red-375
98393,Dama Brățară Lenuta,https://www.glamira.ro/glamira-bracelet-lenuta.html?itm_source=recommendation&itm_medium=detail&diamond=garnet&alloy=white-585
91965,Boucle d'oreille femme Leah Ø6 mm,https://www.glamira.fr/glamira-boucles-d'oreilles-leah-o6-mm.html?alloy=white-silber&pearl=white_pearl
98241,Herring Unique Joy 8 mm,https://www.glamira.se/herring-unique-joy-8-mm.html?itm_source=recommendation&itm_medium=sorting&alloy=white_red-platin_585
89551,Collier pour femme Lucky,https://www.glamira.fr/glamira-collier-lucky.html?diamond=emerald&itm_source=recommendation&itm_medium=sorting&alloy=yellow-585
101287,Brățară gleznă Dama Dericka,https://www.glamira.ro/glamira-bratara-pentru-glezna-dericka.html?utm_source=criteo&utm_medium=retargeting&utm_campaign=webconversion&alloy=yellow-585
101921,GLAMIRA Inel Bojana,https://www.glamira.ro/glamira-inel-bojana.html?diamond=ruby&stone2=diamond-Brillant&itm_source=recommendation&itm_medium=detail&alloy=red-585
97831,Bague de fiançailles Fraude,https://www.glamira.fr/glamira-bague-fraude.html?alloy=white-585&diamond=ruby&itm_medium=sorting&itm_source=recommendation&stone2=diamond-Brillant&stone3=diamond-Brillant
102026,Bague de fiançailles Jireliss,https://www.glamira.fr/glamira-bague-jireliss.html?diamond=opal&stone2=diamond-Brillant&itm_source=recommendation&itm_medium=sorting&alloy=white-750
94988,White Daisy 8mm,https://www.glamira.co.uk/white-daisy-8mm.html?stone=diamond-Brillant&itm_source=recommendation&itm_medium=smartsearch&alloy=red_white-585
98132,Dámsky náušnice Cherell,https://www.glamira.sk/glamira-earring-cherell.html?alloy=white-750&itm_source=recommendation&itm_medium=sorting&diamond=diamond-sapphire
90833,Forlovelsesring Alexis 0.5crt,https://www.glamira.no/glamira-ringer-alexis-0.5crt.html?alloy=white-750&diamond=blackdiamond&itm_medium=sorting&itm_source=recommendation
108178,Men's Wedding Ring Charming Fever 6 mm,https://www.glamira.co.uk/men's-ring-charming-fever-6-mm.html?alloy=yellow_white-585&itm_medium=smartsearch&itm_source=recommendation
101588,Cercei copii Destined,https://www.glamira.ro/glamira-kids-destined.html?diamond=diamond-Brillant&alloy=white-585
92409,Dámsky náušnice Ava,https://www.glamira.sk/glamira-earring-ava.html?diamond=blackdiamond&itm_source=recommendation&itm_medium=sorting&alloy=yellow-750
93256,Anillo de mujer Classic Destiny 3mm,https://www.glamira.es/anillo-de-mujer-classic-destiny-3mm.html?alloy=white-silber
88109,Men's Wedding Ring Fever Magnificence,https://www.glamira.co.uk/men's-ring-fever-magnificence.html?alloy=yellow-375&itm_medium=smartsearch&itm_source=recommendation
102898,GLAMIRA Sormus Leonna Ø8 mm,https://www.glamira.fi/glamira-sormus-leonna-o8-mm.html?alloy=yellow-585&itm_medium=sorting&itm_source=recommendation&pearl=white_pearl
110434,Pandantive bărbați Luke,https://www.glamira.ro/glamira-pendant-luke.html?alloy=yellow-585
99753,Cufflink Kennard,https://www.glamira.co.uk/glamira-cufflink-kennard.html?alloy=white-585&diamond=diamond-Brillant
97145,Ornate Sleek 10 mm,https://www.glamira.ro/ornate-sleek-10-mm.html?alloy=white-palladium
96782,GLAMIRA Pendentif Hermoso,https://www.glamira.fr/glamira-pendentif-hermoso.html?alloy=white-750&itm_medium=smartsearch&itm_source=recommendation
99290,Anillo de boda Infinite Wake 5 mm,https://www.glamira.es/infinite-wake-5-mm.html?alloy=white_red-375&stone=diamond-Zirconia
92834,Kvinnering Classic Choice 9 mm,https://www.glamira.no/kvinnering-classic-choice-9-mm.html?stone=none&alloy=yellow-750
85132,Női karikagyűrű Brilliant Sunset,https://www.glamira.hu/noi-gyuru-brilliant-sunset.html?alloy=red-375&itm_medium=sorting&itm_source=recommendation&stone=diamond-Brillant
96276,Verigheta Bărbați White Fay 6 mm,https://www.glamira.ro/inele-pentru-barbati-white-fay-6-mm.html?alloy=white-750
100116,Cercei Dama Tarman,https://www.glamira.ro/glamira-earring-tarman.html?diamond=blackdiamond&alloy=white-585
92785,Herrering Classic Expression 9 mm,https://www.glamira.no/herrering-classic-expression-9-mm.html?stone=none&alloy=red-750
96160,Laulību gredzens Noble Rose 5 mm,https://www.glamira.lv/noble-rose-5-mm.html?stone=diamond-Brillant&itm_source=recommendation&itm_medium=sorting&alloy=red_white-585
103545,Glamira Prsten Belindra,https://www.glamira.rs/glamira-ring-belindra.html?alloy=yellow-585&stone2=diamond-Swarovsky&diamond=topaz-Blue-cabochon
99035,Inel de Nuntă Attractive Force 6 mm,https://www.glamira.ro/attractive-force-6-mm.html?utm_source=criteo&utm_medium=retargeting&utm_campaign=webconversion&alloy=yellow_white-585
91096,Engagement Ring Editta 0.25 crt,https://www.glamira.co.uk/glamira-ring-editta-0.25-crt.html?itm_source=recommendation&itm_medium=sorting&diamond=emerald&alloy=red-375
104100,Glamira Prstan Krystalin,https://www.glamira.si/glamira-ring-krystalin.html?alloy=white-585&diamond=emerald-cabochon
103638,Glamira Prstan Fulvia,https://www.glamira.si/glamira-ring-fulvia.html?alloy=white-585&stone2=diamond-Swarovsky&diamond=emerald-cabochon
107144,Anillo de mujer Unique Hole 4 mm,https://www.glamira.es/anillo-de-mujer-unique-hole-4-mm.html?stone=diamond-Zirconia&alloy=white-silber
103384,Engagement Ring Allecra 1.0 crt,https://www.glamira.co.uk/glamira-ring-allecra-1.0-crt.html?alloy=white-585&itm_source=recommendation&itm_medium=sorting&diamond=emerald&stone2=diamond-Swarovsky
98532,GLAMIRA Nose Pin Vivijan,https://www.glamira.co.uk/glamira-nose-pin-vivijan.html?diamond=emerald-Swarovsky&alloy=red-375
97768,GLAMIRA Pendentif Tangela,https://www.glamira.fr/glamira-pendentif-tangela.html?alloy=white_yellow-750
108090,Anillo de mujer Elegant Dream 10 mm,https://www.glamira.es/anillo-de-mujer-elegant-dream-10-mm.html?alloy=red_white-platin_585
92681,Anillo de mujer Classic Gaze 2mm,https://www.glamira.es/anillo-de-mujer-classic-gaze-2mm.html?stone=diamond-Brillant&alloy=white-585
102987,GLAMIRA Nose Pin Mariska,https://www.glamira.co.uk/glamira-nose-pin-mariska.html?diamond=diamond-Brillant&alloy=white-375
104549,Pendentif pour femme Cuba,https://www.glamira.fr/glamira-pendentif-cuba.html?alloy=white-585&diamond=londonbluetopaz-cabochon
103925,Women's Pendant Hadalie,https://www.glamira.co.uk/glamira-pendant-hadalie.html?alloy=white-585&stone2=diamond-Swarovsky&itm_source=recommendation&itm_medium=sorting&diamond=ruby
102933,Pendiente de mujer Nikerria 3.2 crt,https://www.glamira.es/glamira-pendientes-nikerria-3.2-crt.html?alloy=red-375&diamond=tanzanite
101095,Parove prsten Forever Love 5 mm,https://www.glamira.hr/forever-love-5-mm.html?stone=diamond-Zirconia&itm_source=recommendation&itm_medium=sorting&alloy=yellow-585
102450,Sievietes rokassprādze Horatis,https://www.glamira.lv/glamira-bracelet-horatis.html?diamond=diamond-Brillant&itm_source=recommendation&itm_medium=sorting&alloy=yellow_white-585
99742,Manschettknapp Earvin,https://www.glamira.se/glamira-manschettknapp-earvin.html?alloy=red-375&diamond=diamond-Brillant
107469,Anillo de mujer Bright Pattern 10 mm,https://www.glamira.es/anillo-de-mujer-bright-pattern-10-mm.html?alloy=red_white-585
110603,GLAMIRA Gredzens Corinna,https://www.glamira.lv/glamira-ring-corinna.html?alloy=white-585&diamond=sapphire&itm_source=recommendation&itm_medium=sorting&stone2=greendiamond&stone3=greendiamond
110219,Sievietes rokassprādze Akiko,https://www.glamira.lv/glamira-bracelet-akiko.html?alloy=white-585&leather=red&itm_source=recommendation&itm_medium=sorting&diamond=diamond-Brillant
97081,Women's Wedding Ring White Felicity 5mm,https://www.glamira.co.uk/women's-ring-white-felicity-5mm.html?alloy=white_yellow-375
100098,Dámsky náušnice Jenilie,https://www.glamira.sk/glamira-earring-jenilie.html?alloy=white-375&diamond=diamond-sapphire&itm_source=recommendation&itm_medium=sorting
91879,Women's Pendant Corey Ø4 mm,https://www.glamira.co.uk/glamira-pendant-corey-o4-mm.html?alloy=white-silber&diamond=ruby-Swarovsky&pearl=red_pearl
99191,Men's Wedding Ring Elegant Fresh 6 mm,https://www.glamira.co.uk/men's-ring-elegant-fresh-6-mm.html?alloy=white_yellow-375
100021,Pandantiv Dama Abellone,https://www.glamira.ro/glamira-pendant-abellone.html?alloy=white-750&diamond=diamond-sapphire&stone2=diamond-sapphire&stone3=diamond-sapphire
106825,Infinite Ornament 4 mm,https://www.glamira.ro/infinite-ornament-4-mm.html?alloy=yellow-585
102852,GLAMIRA Inel Kimonie Ø8 mm,https://www.glamira.ro/glamira-ring-kimonie-8-mm.html?diamond=diamond-Brillant&pearl=black_pearl&alloy=white-750
108443,Anel de Casamento Alluring Fusion 5 mm,https://www.glamira.pt/alluring-fusion-5-mm.html?stone=diamond-Zirconia&itm_source=recommendation&itm_medium=sorting&alloy=white_yellow-585
98248,GLAMIRA Ring Susanna,https://www.glamira.co.uk/glamira-ring-susanna.html?diamond=emerald&stone2=diamond-Brillant&itm_source=recommendation&itm_medium=detail&alloy=red-375
99774,Mandzsettagomb Dejuan,https://www.glamira.hu/glamira-mandzsettagomb-dejuan.html?alloy=red-585&itm_medium=listing&itm_source=recommendation
109513,Women's Pendant Sosefina,https://www.glamira.ae/glamira-pendant-sosefina.html?diamond=diamond-Brillant&alloy=white-750
106088,Anillo de mujer Magical Love 8 mm,https://www.glamira.es/anillo-de-mujer-magical-love-8-mm.html?gclid=EAIaIQobChMIzJ_uqe3h6QIVDdLeCh1C8AOfEAEYASACEgIiRfD_BwE&alloy=red-750
102471,Sievietes rokassprādze Ramese,https://www.glamira.lv/glamira-bracelet-ramese.html?diamond=diamond-Brillant&itm_source=recommendation&itm_medium=sorting&alloy=yellow-585
110726,GLAMIRA Bracelet Burnidine 16 cm,https://www.glamira.co.uk/glamira-bracelet-burnidine-16-cm.html?alloy=red_white-375&stone2=diamond-Swarovsky&diamond=emerald
99201,Alliance pour homme Embrace Burn 6 mm,https://www.glamira.fr/bague-pour-hommes-embrace-burn-6-mm.html?alloy=yellow_white-375
99902,Pendentif pour femme Velia,https://www.glamira.fr/glamira-pendentif-velia.html?alloy=yellow-375&diamond=blackdiamond
92256,GLAMIRA Ring Rosanna 0.8 crt,https://www.glamira.co.za/glamira-ring-rosanna-0.8-crt.html?stone2=diamond-Swarovsky&alloy=white_red-585&diamond=diamond-Brillant
104819,Anillo de Mujer Romantic Tale 8 mm,https://www.glamira.es/anillo-de-mujer-romantic-tale-8-mm.html?alloy=white-375
95572,Alluring Star 3 mm,https://www.glamira.hu/alluring-star-3-mm.html?stone=diamond-Brillant&itm_source=recommendation&itm_medium=sorting&alloy=white-585
102796,Women's Necklace Layalina Ø6 mm,https://www.glamira.co.uk/glamira-necklace-layalina-o6-mm.html?alloy=white-585&diamond=diamond-Brillant&itm_medium=sorting&itm_source=recommendation&pearl=white_pearl
105918,Alliance pour homme Universe Birth 5 mm,https://www.glamira.fr/bague-pour-hommes-universe-birth-5-mm.html?alloy=yellow_white-375
102689,Women's Earring Lakemia Ø6 mm,https://www.glamira.co.uk/glamira-earring-lakemia-o6-mm.html?alloy=white-375&diamond=diamond-Brillant&itm_medium=sorting&itm_source=recommendation&pearl=white_pearl
105119,Alliance pour homme Pure Way 4 mm,https://www.glamira.fr/bague-pour-hommes-pure-way-4-mm.html?alloy=red_white-375
92351,Förlovningsring Mackenzie 1.0 crt,https://www.glamira.se/glamira-ring-mackenzie-1.0-crt.html?alloy=yellow-585&stone2=diamond-Swarovsky&itm_source=recommendation&itm_medium=sorting&diamond=diamond-sapphire
105114,Bague pour homme Mysterious Touch 4 mm,https://www.glamira.fr/bague-pour-hommes-mysterious-touch-4-mm.html?alloy=red_white-375
102668,Women's Earring Lienke Ø8 mm,https://www.glamira.co.uk/glamira-earring-lienke-o8-mm.html?alloy=white-585&diamond=diamond-Brillant&pearl=white_pearl
102286,Women's Earring Ahebban,https://www.glamira.ie/glamira-earring-ahebban.html?diamond=emerald
101546,GLAMIRA Earring Najila 32 mm,https://www.glamira.co.uk/glamira-earring-najila-32-mm.html?alloy=yellow-750
95761,Women's Wedding Ring Heavenly Tender 6mm,https://www.glamira.co.uk/women's-ring-heavenly-tender-6mm.html?alloy=white-585
95767,Anillo de mujer Heavenly Tender 10mm,https://www.glamira.es/anillo-de-mujer-heavenly-tender-10mm.html?stone=diamond-Zirconia&itm_source=recommendation&itm_medium=sorting&alloy=yellow-585
99401,Women's Ring Pretty Heart 10 mm,https://www.glamira.co.uk/women's-ring-pretty-heart-10-mm.html?alloy=yellow-750
90205,GLAMIRA Ring K,https://www.glamira.co.uk/glamira-ring-k.html?alloy=white-silber&diamond=ruby
86182,Wedding Ring Heavenly Glitter,https://www.glamira.ae/heavenly-beauty-c9048-001.html?stone=diamond-Brillant&itm_source=recommendation&itm_medium=sorting&alloy=white-585
98534,GLAMIRA Cercel de Nas Carliss,https://www.glamira.ro/glamira-nose-pin-carliss.html?alloy=white-585
93379,Férfi karikagyűrű Classic Rhyme 4 mm,https://www.glamira.hu/ferfi-gyuru-classic-rhyme-4-mm.html?stone=diamond-Zirconia&alloy=white-375
98531,GLAMIRA Cercel de Nas Toriana,https://www.glamira.ro/glamira-nose-pin-toriana.html?alloy=white-platin&diamond=blackdiamond
97505,GLAMIRA Earring Possibilita,https://www.glamira.co.uk/glamira-earring-possibilita.html?alloy=yellow-750
111404,GLAMIRA Pendant Ferne - Capricorn,https://www.glamira.co.uk/glamira-pendant-ferne---capricorn.html?alloy=red-375
92471,Collier pour femme Adelheid,https://www.glamira.fr/glamira-collier-adelheid.html?alloy=white-750&diamond=ruby&itm_medium=sorting&itm_source=recommendation
104009,Kvinnens anheng Akasha,https://www.glamira.no/glamira-anheng-akasha.html?alloy=white-silber&diamond=green-amethyst-cabochon&stone2=browndiamond
101697,Lapse kõrvarõngas Cyliss,https://www.glamira.ee/glamira-kids-cyliss.html?alloy=white-585&diamond=diamond-Brillant
89541,Kid's Ring Debbie,https://www.glamira.co.uk/glamira-kids-ring-debbie.html?alloy=red-375&diamond=diamond-Brillant
100153,Kid's Ring Verley,https://www.glamira.co.uk/glamira-kids-ring-verley.html?alloy=yellow-375&diamond=ruby
101542,GLAMIRA Boucles D'oreilles Natara 32 mm,https://www.glamira.fr/glamira-boucles-d'oreilles-natara-32-mm.html?alloy=white-palladium
94765,Men's Wedding Ring Alluring Faith 6mm,https://www.glamira.co.uk/men's-ring-alluring-faith-6mm.html?alloy=white_yellow-585
96874,GLAMIRA Pendentif Trapan,https://www.glamira.fr/glamira-pendentif-trapan.html?alloy=white_yellow-750
95782,Wedding Ring Heavenly Dream 6mm,https://www.glamira.ae/heavenly-dream-6mm.html?alloy=white_red-585
102434,Women's Bracelet Asrie,https://www.glamira.co.uk/glamira-bracelet-asrie.html?stone2=diamond-Brillant&itm_source=recommendation&itm_medium=sorting&alloy=yellow-750&diamond=sapphire
103022,Women's Anklet Angarika,https://www.glamira.ie/glamira-anklet-angarika.html?alloy=yellow-375&keyword=&matchtype=&gclid=EAIaIQobChMIzP-y1MLl6QIVkOvtCh1hnAnxEAQYAyABEgJDqPD_BwE&diamond=emerald
88464,Wedding Ring Gorgeous Look,https://www.glamira.ae/gorgeous-look.html?itm_source=recommendation&itm_medium=sorting&stone=diamond-Zirconia&alloy=white-585
108289,Men's Wedding Ring Pretty Tale 6 mm,https://www.glamira.co.uk/men's-ring-pretty-tale-6-mm.html?alloy=white_yellow-375&itm_medium=detail&itm_source=recommendation
109540,Boucle d'oreille femme Alude,https://www.glamira.fr/glamira-boucles-d'oreilles-alude.html?alloy=red-375&diamond=blackdiamond&stone2=diamond-Brillant
110717,GLAMIRA Apyrankė Beldene 16 cm,https://www.glamira.lt/glamira-bracelet-beldene-16-cm.html?diamond=diamond-sapphire
97456,Women's Bracelet Alova,https://www.glamira.co.uk/glamira-bracelet-alova.html?itm_source=recommendation&itm_medium=sorting&alloy=yellow-585&diamond=emerald
105083,Giftering Mysterious Touch 5 mm,https://www.glamira.no/mysterious-touch-5-mm.html?stone=sapphire&alloy=white_yellow-585
91910,Sievietes auskars Avery ,https://www.glamira.lv/glamira-earring-avery.html?itm_source=recommendation&itm_medium=sorting&diamond=diamond-Swarovsky&pearl=black_pearl&alloy=yellow-750
97723,GLAMIRA Pendentif Pothos,https://www.glamira.fr/glamira-pendentif-pothos.html?alloy=white_yellow-750
98485,Moteriškas apyrankė Beldene,https://www.glamira.lt/glamira-bracelet-beldene.html?alloy=white-375&itm_source=recommendation&itm_medium=sorting&diamond=diamond-sapphire
108397,Mannens vigselring Exotic Love 8 mm,https://www.glamira.se/herring-exotic-love-8-mm.html?stone=yellowdiamond&alloy=yellow-585
101020,GLAMIRA Bracelet Dryope,https://www.glamira.fr/glamira-bracelet-dryope.html?alloy=white_yellow-750
90181,GLAMIRA Pendant F,https://www.glamira.co.uk/glamira-pendant-f.html
106461,Kvinnans vigselring Noble Life 6 mm,https://www.glamira.se/damring-noble-life-6-mm.html?stone=blackdiamond&alloy=red-375
100073,Дамска обица Azita,https://www.glamira.bg/glamira-earring-azita.html?itm_source=recommendation&itm_medium=sorting&diamond=diamond-Swarovsky&alloy=white-585
100506,Cufflink Cormack,https://www.glamira.ie/glamira-cufflink-cormack.html?alloy=yellow_white-375&diamond=black-onyx
103023,Women's Anklet Annaleize,https://www.glamira.co.uk/glamira-anklet-annaleize.html?alloy=red-585&diamond=pinksapphire
100490,Cufflink Adicus,https://www.glamira.ie/glamira-cufflink-adicus.html?alloy=white_yellow-375&itm_source=recommendation&itm_medium=detail&diamond=diamond-Swarovsky
102688,Pendiente de mujer Lalenia Ø8 mm,https://www.glamira.es/glamira-pendientes-lalenia-o8-mm.html?alloy=white-750&diamond=ruby&itm_medium=sorting&itm_source=recommendation&pearl=white_pearl
102479,Women's Bracelet Sycamore,https://www.glamira.co.uk/glamira-bracelet-sycamore.html?alloy=white_red-585&diamond=ruby&stone2=diamond-Brillant&itm_source=recommendation&itm_medium=sorting
100895,Cufflink Aireus,https://www.glamira.ie/glamira-cufflink-aireus.html?alloy=white_yellow-375&diamond=blackdiamond&stone2=diamond-Swarovsky
103041,Women's Anklet Yasiris,https://www.glamira.co.uk/glamira-anklet-yasiris.html?alloy=red-585&diamond=sapphire
92424,Women's Earring Kaylee,https://www.glamira.co.uk/glamira-earring-kaylee.html?itm_source=recommendation&itm_medium=sorting&diamond=emerald&alloy=yellow_white-750
100539,Cufflink Zeckiel,https://www.glamira.ie/glamira-cufflink-zeckiel.html?alloy=white_yellow-375&diamond=blackdiamond
103824,Men's Ring Signty Natura 8 mm,https://www.glamira.co.uk/men's-ring-signty-natura-8-mm.html?alloy=yellow-375
97630,GLAMIRA Colgante Bolivar,https://www.glamira.es/glamira-colgante-bolivar.html?alloy=yellow_white-585
107982,Porocni prstan Alluring Night 6 mm,https://www.glamira.si/alluring-night-6-mm.html?stone=diamond-Zirconia&itm_source=recommendation&itm_medium=sorting&alloy=yellow-375
96392,Pure Air 8 mm,https://www.glamira.no/pure-air-8-mm.html?stone=diamond-Zirconia&alloy=white-585
100349,Men's Ring Wondrous Susan 8 mm,https://www.glamira.co.uk/men's-ring-wondrous-susan-8-mm.html?alloy=white_yellow-platin_375
106519,Alliance pour homme Precious Love 6 mm,https://www.glamira.fr/bague-pour-hommes-precious-love-6-mm.html?alloy=white_yellow-750
100566,Cufflink Arius,https://www.glamira.ie/glamira-cufflink-arius.html?alloy=yellow_white-375
105760,Ghiul pentru barbati Striped Life 10 mm,https://www.glamira.ro/inele-pentru-barbati-striped-life-10-mm.html?itm_source=recommendation&itm_medium=sorting&alloy=white-375
96202,Alluring Atmosphere 8 mm,https://www.glamira.no/alluring-atmosphere-8-mm.html?stone=diamond-Zirconia&alloy=white-585
99659,Kvinnans vigselring Marvelous Passion 8 mm,https://www.glamira.se/damring-marvelous-passion-8-mm.html?stone=diamond-Zirconia&itm_source=recommendation&itm_medium=sorting&alloy=yellow-585
97135,Women's ring Alluring Path 8mm,https://www.glamira.co.uk/women's-ring-alluring-path-8mm.html?alloy=white-platin&itm_medium=sorting&itm_source=recommendation&stone=diamond-Zirconia
105348,Ghiul pentru barbati Infinite Moon 10 mm,https://www.glamira.ro/inele-pentru-barbati-infinite-moon-10-mm.html?itm_source=recommendation&itm_medium=sorting&alloy=white-375
80355,Giftering White Blossom,https://www.glamira.no/white-blossom.html?alloy=white-palladium&itm_medium=sorting&itm_source=recommendation&stone=diamond-Brillant
91197,Cufflink Adelhard,https://www.glamira.co.uk/glamira-cufflink-adelhard.html?alloy=red-585&stone2=cabochon-Onyx&diamond=blackdiamond
97711,GLAMIRA Pendentif Duillera,https://www.glamira.fr/glamira-pendentif-duillera.html?alloy=white-750
88003,Men's Wedding Ring Infinite Breathe,https://www.glamira.co.uk/men's-ring-infinite-breathe.html?alloy=red-750&itm_medium=sorting&itm_source=recommendation
110491,GLAMIRA Ring Crisantemo,https://www.glamira.co.uk/glamira-ring-crisantemo.html?alloy=red-375&diamond=blackdiamond&stone2=diamond-Brillant
102977,GLAMIRA Nose Pin Eldoris,https://www.glamira.ae/glamira-nose-pin-eldoris.html?alloy=white-silber&diamond=emerald
90454,Men's Wedding Ring Celtic Line,https://www.glamira.co.za/men-s-ring-celtic-line.html?itm_source=recommendation&itm_medium=sorting&alloy=white-silber
100250,Anillo de mujer Fantastic Waves 10 mm,https://www.glamira.es/anillo-de-mujer-fantastic-waves-10-mm.html?stone=diamond-Brillant&alloy=yellow_white-375
102789,Women's Pendant Lamoura Ø4 mm,https://www.glamira.co.uk/glamira-pendant-lamoura-o4-mm.html?alloy=red-585&diamond=pinksapphire&pearl=white_pearl
111362,GLAMIRA Pendant Ferne - Aquarius,https://www.glamira.co.uk/glamira-pendant-ferne---aquarius.html?alloy=white-375
103568,Glamira Bague Enerant,https://www.glamira.fr/glamira-bague-enerant.html?alloy=white-750&diamond=sapphire-cabochon&stone2=diamond-sapphire&stone3=diamond-Swarovsky
103894,GLAMIRA Ring Terrence,https://www.glamira.se/glamira-ring-terrence.html?diamond=green-amethyst-cabochon&alloy=yellow-750
109438,Engagement Ring Meladia,https://www.glamira.co.uk/glamira-ring-meladia.html?alloy=red-375&stone2=diamond-sapphire&diamond=sultan-stone
103979,Boucle d'oreille femme Amadis,https://www.glamira.fr/glamira-boucles-d'oreilles-amadis.html?alloy=white-585&diamond=rhodolite-cabochon&stone2=diamond-Swarovsky&stone3=diamond-Swarovsky
102967,GLAMIRA Nose Pin Argolis,https://www.glamira.co.uk/glamira-nose-pin-argolis.html?alloy=white-585&utm_source=criteo&utm_medium=retargeting&utm_campaign=webconversion&diamond=emerald
101739,Vyriški žiedai Yabdiel,https://www.glamira.lt/glamira-ring-yabdiel.html?diamond=diamond-Brillant&stone2=cabochon-Onyx&itm_source=recommendation&itm_medium=sorting&alloy=red-750
88096,Bague de Mariage Alluring Letter,https://www.glamira.fr/alluring-letter.html?stone=diamond-Zirconia&itm_source=recommendation&itm_medium=sorting&alloy=yellow-585
97607,GLAMIRA Pendentif Asteria,https://www.glamira.fr/glamira-pendentif-asteria.html?alloy=white_red-750
105764,Inel de Nuntă Strong Light 8 mm,https://www.glamira.ro/strong-light-8-mm.html?stone=diamond-Zirconia&itm_source=recommendation&itm_medium=sorting&alloy=white-silber
99900,Women's Pendant Titina,https://www.glamira.ie/glamira-pendant-titina.html?keyword=&matchtype=&gclid=EAIaIQobChMIjqfim77h6QIVEbveCh1L1AcMEAEYASABEgLC9PD_BwE&diamond=diamond-Brillant&alloy=white_yellow-750
102968,GLAMIRA Nose Pin Armillia,https://www.glamira.co.uk/glamira-nose-pin-armillia.html?utm_source=criteo&utm_medium=retargeting&utm_campaign=webconversion&alloy=yellow_white-375&diamond=ruby-Swarovsky
91758,GLAMIRA Ring Oyster Ø8 mm,https://www.glamira.co.za/glamira-ring-oyster-8-mm.html?alloy=red-585&pearl=white_pearl&diamond=diamond-Brillant
92357,Inel de Logodnă Madely 0.8 crt,https://www.glamira.ro/glamira-ring-madely-0.8-crt.html?diamond=ruby&stone2=diamond-Brillant&alloy=red-375
106117,Bague de Mariage Elegance Life 6 mm,https://www.glamira.fr/elegance-life-6-mm.html?stone=diamond-Zirconia&itm_source=recommendation&itm_medium=sorting&alloy=red-750
99592,Bague de Mariage Alluring Ground 6 mm,https://www.glamira.fr/alluring-ground-6-mm.html?alloy=red_white-750
108444,Inel de Nuntă Alluring Fusion 6 mm,https://www.glamira.ro/alluring-fusion-6-mm.html?stone=diamond-Zirconia&itm_source=recommendation&itm_medium=sorting&alloy=white-silber
103249,Glamira Anillo Jesasia,https://www.glamira.es/glamira-anillo-jesasia.html?alloy=yellow-750&diamond=ruby&itm_medium=landing&itm_source=recommendation
85709,Női karikagyűrű Golden Symbol,https://www.glamira.hu/noi-gyuru-golden-symbol.html?alloy=white_yellow-375&keyword=&matchtype=
80290,Inel de Nuntă Smart Affinity,https://www.glamira.ro/smart-affinity.html?alloy=white-silber&itm_medium=sorting&itm_source=recommendation&stone=diamond-Brillant
102757,Women's Pendant Kanvika Ø4 mm,https://www.glamira.co.uk/glamira-pendant-kanvika-o4-mm.html?alloy=red-585&diamond=pinksapphire&itm_medium=sorting&itm_source=recommendation&pearl=white_pearl
102843,GLAMIRA Ring Karletta Ø6 mm,https://www.glamira.co.za/glamira-ring-karletta-6-mm.html?diamond=diamond-sapphire&itm_source=recommendation&itm_medium=sorting&alloy=red-585&pearl=white_pearl
102454,Dámsky náramok Ladan,https://www.glamira.sk/glamira-bracelet-ladan.html?alloy=red_white-585&diamond=sapphire&stone2=diamond-Brillant
90858,Sužadėtuvių žiedas Amalia 0.1crt,https://www.glamira.lt/glamira-ring-amalia-0.1crt.html?diamond=diamond-sapphire&alloy=white-375
105116,Mannens giftering Mysterious Touch 5 mm,https://www.glamira.no/herreringe-mysterious-touch-5-mm.html?alloy=white_yellow-platin_585
107667,Brilliant Love 8 mm,https://www.glamira.sk/brilliant-love-8-mm.html?gclid=Cj0KCQjwlN32BRCCARIsADZ-J4tm19WPi1cHxlxjtTu77nJD7GcmsHb_GCsp0z5nRVvM9ZiDydwqfKgaAqydEALw_wcB&alloy=yellow-585
97273,Mannens vigselring Ornate Beauty 8 mm,https://www.glamira.se/herring-ornate-beauty-8-mm.html?itm_source=recommendation&itm_medium=sorting&accent=white&alloy=white-silber
111089,Men's Wedding Ring Confident Nature 6 mm,https://www.glamira.co.za/herrenring-confident-nature-6-mm.html?itm_source=recommendation&itm_medium=sorting&alloy=white-585
104578,Mies korvakoru Durans,https://www.glamira.fi/glamira-miesten-korvakorut-durans.html?alloy=yellow-375
